Area,Price per Month,Address,City,Price,Name,contact_details
"1,958 ft²","$4,160/mo",310 - 100 Cowdray Ct,"Toronto, ON","$25.50/sf/yr$4,160/mo",Jessica Tasker,https://www.spacelist.ca/listings/297172/on/toronto/for-lease/office/310-100_cowdray_ct
"2,923 ft²","$23,017/mo",100 - 90 Adelaide St W,"Toronto, ON","$94.50/sf/yr$23,017/mo",Jessica Tasker,https://www.spacelist.ca/listings/407445/on/toronto/for-lease/retail/100-90_adelaide_st_w
690 ft²,"$1,844/mo",404 - 190 Sherway Drive,"Toronto, ON","$32.09/sf/yr$1,844/mo",Sean,https://www.spacelist.ca/listings/717499/on/toronto/for-lease/medical/404-190_sherway_drive
"1,178 ft²",Contact,504 - 2323 Yonge Street,"Toronto, ON",ContactContact,Taylor Tobiason,https://www.spacelist.ca/listings/795917/on/toronto/for-lease/office/504-2323_yonge_street
"160,000 ft²","$106,666/mo",Dan - 66 Six Point Rd,"Toronto, ON","$8.00/sf/yr$106,666/mo",Dan Rawlyk,https://www.spacelist.ca/listings/809370/on/toronto/for-lease/industrial/dan-66_six_point_rd
"2,978 ft²",Contact,500 - 56 Temperance Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810314/on/toronto/for-lease/office/500-56_temperance_street
"1,138 ft²",Contact,800 - 56 Temperance Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810315/on/toronto/for-lease/office/800-56_temperance_street
"3,483 ft²",Contact,200 - 56 Temperance Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810316/on/toronto/for-lease/office/200-56_temperance_street
700 ft²,"$2,508/mo",3427 Lake Shore Boulevard West,"Toronto, ON","$43.00/sf/yr$2,508/mo",Phil Damecour,https://www.spacelist.ca/listings/818413/on/toronto/for-lease/retail/3427_lake_shore_boulevard_west
"3,000 ft²",Contact,400 - 146 Yonge Street,"Toronto, ON",ContactContact,Sydney Oslund,https://www.spacelist.ca/listings/784641/on/toronto/for-lease/office/400-146_yonge_street
"3,957-9,466 ft²",Contact,65 King Street East,"Toronto, ON",ContactContact,Carmen Siegel,https://www.spacelist.ca/listings/695726/on/toronto/for-lease/retail/65_king_street_east
"28,750 ft²",Contact,900 - 1176 Eglinton Avenue East,"Toronto, ON",ContactContact,Glen Moore,https://www.spacelist.ca/listings/804084/on/toronto/for-lease/office/900-1176_eglinton_avenue_east
"157,710 ft²",Contact,Floor: 1 - 60 Birmingham Street,"Toronto, ON",ContactContact,Peter Schmidt,https://www.spacelist.ca/listings/427951/on/toronto/for-lease/industrial/floor_1-60_birmingham_street
"1,298 ft²",Contact,204 - 1466 Bathurst St,"Toronto, ON",ContactContact,Heather Goodall,https://www.spacelist.ca/listings/335707/on/toronto/for-lease/office/204-1466_bathurst_st
"4,805 ft²","$22,050/mo",900 - 90 Adelaide St W,"Toronto, ON","$55.07/sf/yr$22,050/mo",Jessica Tasker,https://www.spacelist.ca/listings/531928/on/toronto/for-lease/office/900-90_adelaide_st_w
"4,481 ft²","$10,526/mo",200 - 200 Consumers Rd,"Toronto, ON","$28.19/sf/yr$10,526/mo",Jessica Tasker,https://www.spacelist.ca/listings/791294/on/toronto/for-lease/office/200-200_consumers_rd
"1,876 ft²","$5,471/mo",307 - 1485 Dupont St,"Toronto, ON","$35.00/sf/yr$5,471/mo",Taylor Tobiason,https://www.spacelist.ca/listings/795911/on/toronto/for-lease/office-retail-other/307-1485_dupont_st
"1,512 ft²","$3,903/mo",B101 - 5359 Dundas Street West,"Toronto, ON","$30.98/sf/yr$3,903/mo",Gregory Palin,https://www.spacelist.ca/listings/773140/on/toronto/for-lease/office-medical/b101-5359_dundas_street_west
613 ft²,Contact,200B-1 - 3292 Bayview Ave,"Toronto, ON",ContactContact,Heather Goodall,https://www.spacelist.ca/listings/775792/on/toronto/for-lease/office-medical/200b-1-3292_bayview_ave
562 ft²,Contact,106 - 3292 Bayview Ave,"Toronto, ON",ContactContact,Heather Goodall,https://www.spacelist.ca/listings/812598/on/toronto/for-lease/office-medical/106-3292_bayview_ave
"1,100 ft²","$3,575/mo",202 - 1560 Queen Street East,"Toronto, ON","$39.00/sf/yr$3,575/mo",edward,https://www.spacelist.ca/listings/790891/on/toronto/for-lease/office-retail-medical/202-1560_queen_street_east
"8,266 ft²",Contact,308 - 214 King Street West,"Toronto, ON",ContactContact,Taylor Tobiason,https://www.spacelist.ca/listings/795899/on/toronto/for-lease/office/308-214_king_street_west
180 ft²,"$1,300/mo",50 - 45 Sheppard Avenue East,"Toronto, ON","$86.67/sf/yr$1,300/mo",Martin Duerr,https://www.spacelist.ca/listings/206175/on/toronto/for-lease/office/50-45_sheppard_avenue_east
"28,750 ft²",Contact,700 - 1176 Eglinton Avenue East,"Toronto, ON",ContactContact,Glen Moore,https://www.spacelist.ca/listings/804088/on/toronto/for-lease/office/700-1176_eglinton_avenue_east
"28,750 ft²",Contact,800 - 1176 Eglinton Avenue East,"Toronto, ON",ContactContact,Glen Moore,https://www.spacelist.ca/listings/804083/on/toronto/for-lease/office/800-1176_eglinton_avenue_east
"1,447 ft²",Contact,Floor: 2 - 925 Queen Street West,"Toronto, ON",ContactContact,Brendan Shea,https://www.spacelist.ca/listings/791718/on/toronto/for-lease/office/floor_2-925_queen_street_west
"3,995 ft²",Contact,401 - 370 King Street West,"Toronto, ON",ContactContact,Fraser McKay,https://www.spacelist.ca/listings/321591/on/toronto/for-lease/office/401-370_king_street_west
788 ft²,Contact,205 - 2401 Yonge St,"Toronto, ON",ContactContact,Heather Goodall,https://www.spacelist.ca/listings/778139/on/toronto/for-lease/office-medical/205-2401_yonge_st
"9,018 ft²","$16,569/mo",2 - 2 Ashwarren Road,"Toronto, ON","$22.05/sf/yr$16,569/mo",Olivier Raoult,https://www.spacelist.ca/listings/798942/on/toronto/for-lease/industrial/2-2_ashwarren_road
"11,361 ft²","$28,402/mo",30 Tretti Way - Divisible Space - 30 ...,"Toronto, ON","$30.00/sf/yr$28,402/mo",Adam Henechowicz,https://www.spacelist.ca/listings/806159/on/toronto/for-lease/retail/30_tretti_way-divisible_space-30_tretti_way
"3,092 ft²","$7,531/mo",201 - 2206 Eglinton Avenue East,"Toronto, ON","$29.23/sf/yr$7,531/mo",Gary L. Williamson,https://www.spacelist.ca/listings/815987/on/toronto/for-lease/office/201-2206_eglinton_avenue_east
"2,563 ft²",Contact,B1 - 360 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810303/on/toronto/for-lease/retail/retail_b-360_bay_street
"4,137 ft²",Contact,400 - 350 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810796/on/toronto/for-lease/office/400-350_bay_street
"4,150 ft²",Contact,300 - 350 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810588/on/toronto/for-lease/office/300-350_bay_street
"2,051 ft²",Contact,102 - 350 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810797/on/toronto/for-lease/office/500-350_bay_street
"2,004 ft²",Contact,Retail B - 360 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810798/on/toronto/for-lease/office/600-350_bay_street
"2,564 ft²",Contact,Retail A - 360 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810795/on/toronto/for-lease/retail/102-350_bay_street
"4,174 ft²",Contact,500 - 350 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810794/on/toronto/for-lease/retail/101-350_bay_street
"4,126 ft²",Contact,600 - 350 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810799/on/toronto/for-lease/office/700-350_bay_street
"1,268 ft²",Contact,101 - 350 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810304/on/toronto/for-lease/retail/retail_a-360_bay_street
"4,143 ft²",Contact,700 - 350 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810313/on/toronto/for-lease/office/1001-360_bay_street
"2,877 ft²",Contact,401 - 360 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810307/on/toronto/for-lease/office/401-360_bay_street
"2,785 ft²",Contact,900 - 360 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810309/on/toronto/for-lease/office/900-360_bay_street
665 ft²,Contact,902 - 360 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810311/on/toronto/for-lease/office/902-360_bay_street
"1,830 ft²",Contact,1001 - 360 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810313/on/toronto/for-lease/office/1001-360_bay_street
"2,263 ft²",Contact,901 - 360 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810310/on/toronto/for-lease/office/901-360_bay_street
949 ft²,Contact,230 - 6 Adelaide Street East,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/815360/on/toronto/for-lease/office/230-6_adelaide_street_east
"1,527 ft²",Contact,310/320 - 6 Adelaide Street East,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/815363/on/toronto/for-lease/office/310320-6_adelaide_street_east
"1,001 ft²",Contact,410 - 6 Adelaide Street East,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/815367/on/toronto/for-lease/office/410-6_adelaide_street_east
"1,803 ft²",Contact,B01 - 100 Lombard Street,"Toronto, ON",ContactContact,Brendan Shea,https://www.spacelist.ca/listings/783278/on/toronto/for-lease/office/b01-100_lombard_street
976 ft²,Contact,LL09 - 2401 Yonge St,"Toronto, ON",ContactContact,Heather Goodall,https://www.spacelist.ca/listings/522167/on/toronto/for-lease/office-medical/ll09-2401_yonge_st
"1,421 ft²","$6,833/mo",M109 - 150 Bloor Street West,"Toronto, ON","$57.71/sf/yr$6,833/mo",Taylor Tobiason,https://www.spacelist.ca/listings/630590/on/toronto/for-lease/office/m109-150_bloor_street_west
"8,322 ft²",Contact,900 - 150 John St,"Toronto, ON",ContactContact,Taylor Tobiason,https://www.spacelist.ca/listings/803363/on/toronto/for-lease/office/900-150_john_st
"1,200 ft²","$3,000/mo",339 Broadview Avenue,"Toronto, ON","$30.00/sf/yr$3,000/mo",Michael Wong,https://www.spacelist.ca/listings/803919/on/toronto/for-lease/retail/339_broadview_avenue
"900-1,000 ft²","$2,850/mo",304 - 372 Richmond Street West,"Toronto, ON","$38.00/sf/yr$2,850/mo",Canada Land Corporation,https://www.spacelist.ca/listings/761926/on/toronto/for-lease/office/304-372_richmond_street_west
"950-1,100 ft²","$3,008/mo",201 - 372 Richmond Street West,"Toronto, ON","$38.00/sf/yr$3,008/mo",Canada Land Corporation,https://www.spacelist.ca/listings/761928/on/toronto/for-lease/office/201-372_richmond_street_west
"1,510 ft²","$4,907/mo",102 - 90 Richmond Street East,"Toronto, ON","$39.00/sf/yr$4,907/mo",Colin Lam,https://www.spacelist.ca/listings/746792/on/toronto/for-lease/office/102-90_richmond_street_east
"2,000 ft²","$9,833/mo",Main Floor - 426 Eglinton Avenue West,"Toronto, ON","$59.00/sf/yr$9,833/mo",Carmine D'Alessandro,https://www.spacelist.ca/listings/588647/on/toronto/for-lease/office-retail-medical/main_floor-426_eglinton_avenue_west
"2,563 ft²",Contact,B1 - 360 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810302/on/toronto/for-lease/retail/b1-360_bay_street
"7,625 ft²",Contact,605 - 250 Dundas Street West,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/815353/on/toronto/for-lease/office/605-250_dundas_street_west
"1,398 ft²",Contact,1201 - 350 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810801/on/toronto/for-lease/office/1201-350_bay_street
"2,008 ft²",Contact,1000 - 360 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810312/on/toronto/for-lease/office/1000-360_bay_street
"5,708 ft²",Contact,700 - 360 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810308/on/toronto/for-lease/office/700-360_bay_street
"2,835 ft²",Contact,400 - 360 Bay Street,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/810306/on/toronto/for-lease/office/400-360_bay_street
"3,098 ft²","$4,739/mo",2061-002 - 2071 McCowan Road,"Toronto, ON","$18.36/sf/yr$4,739/mo",Jeffrey D. Dobbin,https://www.spacelist.ca/listings/809484/on/toronto/for-lease/office/2061-002-2071_mccowan_road
"1,755 ft²",Contact,210 - 6 Adelaide Street East,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/815361/on/toronto/for-lease/office/210-6_adelaide_street_east
"2,953 ft²",Contact,220 - 6 Adelaide Street East,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/815362/on/toronto/for-lease/office/220-6_adelaide_street_east
720 ft²,Contact,350 - 6 Adelaide Street East,"Toronto, ON",ContactContact,Jennifer Millar,https://www.spacelist.ca/listings/815364/on/toronto/for-lease/office/350-6_adelaide_street_east
500 ft²,$791/mo,205A - 920 Alness Street,"Toronto, ON",$19.00/sf/yr$791/mo,Richard Jacobs,https://www.spacelist.ca/listings/817395/on/toronto/for-lease/office/205a-920_alness_street
671 ft²,"$2,189/mo",409 - 3030 Lawrence Avenue East,"Toronto, ON","$39.16/sf/yr$2,189/mo",Gregory Palin,https://www.spacelist.ca/listings/354426/on/toronto/for-lease/medical/409-3030_lawrence_avenue_east
"9,500 ft²","$11,225/mo",72 - BSMT - 2240 Midland Ave,"Toronto, ON","$14.18/sf/yr$11,225/mo",Diana,https://www.spacelist.ca/listings/76420/on/toronto/for-lease/industrial/72-bsmt-2240_midland_ave
"3,600 ft²","$10,500/mo",113 - 1485 Dupont St,"Toronto, ON","$35.00/sf/yr$10,500/mo",Taylor Tobiason,https://www.spacelist.ca/listings/795905/on/toronto/for-lease/office-retail-other/113-1485_dupont_st
844 ft²,Contact,200 - 2323 Yonge Street,"Toronto, ON",ContactContact,Taylor Tobiason,https://www.spacelist.ca/listings/795912/on/toronto/for-lease/office/200-2323_yonge_street
54 ft²,$179/mo,Coworking Non Reserve - 339 Queen Street East,"Toronto, ON",$39.78/sf/yr$179/mo,Regus,https://www.spacelist.ca/listings/780570/on/toronto/for-lease/office/coworking_non_reserve-339_queen_street_east
215 ft²,"$1,812/mo",Private office for 4 persons - 339 Queen ...,"Toronto, ON","$101.13/sf/yr$1,812/mo",Regus,https://www.spacelist.ca/listings/780574/on/toronto/for-lease/office/private_office_for_4_persons-339_queen_street_east
323 ft²,"$3,796/mo",Private office for 5 persons - 339 Queen ...,"Toronto, ON","$141.03/sf/yr$3,796/mo",Regus,https://www.spacelist.ca/listings/780593/on/toronto/for-lease/office/private_office_for_5_persons-339_queen_street_east
695 ft²,"$2,084/mo",204 - 396 Pacific Avenue,"Toronto, ON","$36.00/sf/yr$2,084/mo",Lorenzo Di Donato,https://www.spacelist.ca/listings/780751/on/toronto/for-lease/office-retail-medical/204-396_pacific_avenue
86 ft²,$281/mo,Coworking dedicated - 325 Front Street ...,"Toronto, ON",$39.21/sf/yr$281/mo,Javier Heredia,https://www.spacelist.ca/listings/774678/on/toronto/for-lease/office/coworking_dedicated-325_front_street_west_2nd_floor
108 ft²,$679/mo,Private office for 2 persons - 325 Front ...,"Toronto, ON",$75.44/sf/yr$679/mo,Javier Heredia,https://www.spacelist.ca/listings/774680/on/toronto/for-lease/office/private_office_for_2_persons-325_front_street_west_2nd_floor
162 ft²,$972/mo,Private office for 3 persons - 325 Front ...,"Toronto, ON",$72.00/sf/yr$972/mo,Javier Heredia,https://www.spacelist.ca/listings/774681/on/toronto/for-lease/office/private_office_for_3_persons-325_front_street_west_2nd_floor
"2,700 ft²",Contact,213a  - 213 Sterling Rd,"Toronto, ON",ContactContact,Paul Kotyk,https://www.spacelist.ca/listings/811355/on/toronto/for-lease/office-other/213a_-213_sterling_rd
86 ft²,$670/mo,Private office for 1 person - 235 Carlaw ...,"Toronto, ON",$93.49/sf/yr$670/mo,Regus,https://www.spacelist.ca/listings/804803/on/toronto/for-lease/office/private_office_for_1_person-235_carlaw_avenue
108 ft²,$679/mo,Private office for 2 persons - 325 Front ...,"Toronto, ON",$75.44/sf/yr$679/mo,Regus,https://www.spacelist.ca/listings/797823/on/toronto/for-lease/office/private_office_for_2_persons-325_front_street_west_2nd_floor
54 ft²,$149/mo,Coworking Non Reserve - 325 Front Street ...,"Toronto, ON",$33.11/sf/yr$149/mo,Regus,https://www.spacelist.ca/listings/797813/on/toronto/for-lease/office/coworking_non_reserve-325_front_street_west_2nd_floor
86 ft²,$281/mo,Coworking dedicated - 325 Front Street ...,"Toronto, ON",$39.21/sf/yr$281/mo,Regus,https://www.spacelist.ca/listings/797820/on/toronto/for-lease/office/coworking_dedicated-325_front_street_west_2nd_floor
484 ft²,"$4,891/mo",Open plan office space for + 10 people - ...,"Toronto, ON","$121.26/sf/yr$4,891/mo",Regus,https://www.spacelist.ca/listings/804808/on/toronto/for-lease/office/open_plan_office_space_for_10_people-235_carlaw_avenue
108 ft²,$877/mo,Private office for 2 persons - 235 Carlaw ...,"Toronto, ON",$97.44/sf/yr$877/mo,Regus,https://www.spacelist.ca/listings/804804/on/toronto/for-lease/office/private_office_for_2_persons-235_carlaw_avenue
162 ft²,"$1,274/mo",Private office for 3 persons - 235 Carlaw ...,"Toronto, ON","$94.37/sf/yr$1,274/mo",Regus,https://www.spacelist.ca/listings/804805/on/toronto/for-lease/office/private_office_for_3_persons-235_carlaw_avenue
"12,000 ft²",Contact,300 - 1 Grosvenor Street,"Toronto, ON",ContactContact,Kate LaBrash,https://www.spacelist.ca/listings/817075/on/toronto/for-lease/office/300-1_grosvenor_street
"1,076 ft²","$3,049/mo",Open plan office space for + 15 people - ...,"Toronto, ON","$34.00/sf/yr$3,049/mo",Regus,https://www.spacelist.ca/listings/817279/on/toronto/for-lease/office/open_plan_office_space_for_15_people-235_carlaw_avenue
895 ft²,Contact,316 - 2863 Ellesmere Road,"Toronto, ON",ContactContact,Gregory Palin,https://www.spacelist.ca/listings/354004/on/toronto/for-lease/medical/316-2863_ellesmere_road
746 ft²,Contact,315 - 2863 Ellesmere Road,"Toronto, ON",ContactContact,Gregory Palin,https://www.spacelist.ca/listings/735702/on/toronto/for-lease/medical/315-2863_ellesmere_road
